SaleID,Date,CustomerID,Product,Category,Quantity,UnitPrice,Discount,TotalAmount,GST(18%),TotalWithGST,PaymentMethod,City,Country,Region,SalesRep,EmployeeID
202503-00166,3/17/2025,CUST-6502,Laptop 15",Electronics,2,998.82,0.05,1897.76,341.6,2239.36,Cash on Delivery,Sydney,Australia,APAC,Arun Kumar,E064
202503-00167,3/10/2025,CUST-8167,Office Chair,Furniture,3,737.84,0,2213.52,398.43,2611.95,Credit Card,Bengaluru,India,APAC,Asha Verma,E035
202503-00168,3/3/2025,CUST-1269,Smartwatch,Wearables,4,133.91,0,535.64,96.42,632.06,Cash on Delivery,Singapore,Singapore,APAC,Asha Verma,E095
202503-00169,3/21/2025,CUST-8276,Smartphone 128GB,Electronics,5,1640.86,0,8204.3,1476.77,9681.07,Net Banking,Kolkata,India,APAC,Rohit Iyer,E044
202503-00170,3/25/2025,CUST-8448,Smartphone 128GB,Electronics,4,361.83,0,1447.32,260.52,1707.84,Credit Card,Berlin,Germany,EMEA,Olivia Martin,E042
202503-00171,3/14/2025,CUST-7484,Laptop 13",Electronics,3,1597.06,0.1,4312.06,776.17,5088.23,Wallet,San Francisco,USA,North America,Michael Brown,E070
202503-00172,3/27/2025,CUST-7794,Office Chair,Furniture,2,123.66,0,247.32,44.52,291.84,Credit Card,Mumbai,India,APAC,Asha Verma,E033
202503-00173,3/5/2025,CUST-7134,External SSD 1TB,Storage,5,256.81,0.1,1155.64,208.02,1363.66,Debit Card,Dubai,UAE,EMEA,Olivia Martin,E072
202503-00174,3/8/2025,CUST-7412,Mechanical Keyboard,Accessories,5,100.22,0,501.1,90.2,591.3,Cash on Delivery,Sydney,Australia,APAC,Rohit Iyer,E087
202503-00175,3/31/2025,CUST-7396,Standing Desk,Furniture,2,474.74,0.05,902.01,162.36,1064.37,Net Banking,New York,USA,North America,Chris Johnson,E082
202503-00176,3/23/2025,CUST-3069,Smartphone 128GB,Electronics,1,1318.17,0,1318.17,237.27,1555.44,Wallet,San Francisco,USA,North America,Emily Davis,E059
202503-00177,3/31/2025,CUST-6282,Mechanical Keyboard,Accessories,1,23.06,0.05,21.91,3.94,25.85,Credit Card,Singapore,Singapore,APAC,Asha Verma,E001
202503-00178,3/19/2025,CUST-7265,Laptop 13",Electronics,2,1969.32,0,3938.64,708.96,4647.6,UPI,Pune,India,APAC,Rohit Iyer,E034
202503-00179,3/21/2025,CUST-4633,27" Monitor,Electronics,2,1140.52,0.15,1938.88,349,2287.88,UPI,Delhi,India,APAC,Mei Lin,E056
202503-00180,3/3/2025,CUST-3355,Office Chair,Furniture,1,681.78,0,681.78,122.72,804.5,Credit Card,Melbourne,Australia,APAC,Asha Verma,E084
202503-00181,3/4/2025,CUST-3323,27" Monitor,Electronics,3,1805.02,0.15,4602.8,828.5,5431.3,UPI,Kolkata,India,APAC,Arun Kumar,E034
202503-00182,3/4/2025,CUST-9045,Webcam HD,Accessories,1,67.92,0,67.92,12.23,80.15,Debit Card,Sydney,Australia,APAC,Arun Kumar,E056
202503-00183,3/29/2025,CUST-6137,Office Chair,Furniture,4,831.52,0,3326.08,598.69,3924.77,Debit Card,Dubai,UAE,EMEA,James Wilson,E005
202503-00184,3/4/2025,CUST-6616,USB-C Hub,Accessories,4,149.29,0,597.16,107.49,704.65,Debit Card,Vancouver,Canada,North America,Michael Brown,E061
202503-00185,3/30/2025,CUST-2992,Mechanical Keyboard,Accessories,5,14.14,0.05,67.17,12.09,79.26,Debit Card,Berlin,Germany,EMEA,James Wilson,E053
202503-00186,3/29/2025,CUST-4554,Laptop 13",Electronics,3,406.35,0.05,1158.1,208.46,1366.56,UPI,San Francisco,USA,North America,Sarah Miller,E021
202503-00187,3/7/2025,CUST-2506,USB-C Hub,Accessories,5,101.27,0.15,430.4,77.47,507.87,Net Banking,Vancouver,Canada,North America,Sarah Miller,E071
202503-00188,3/30/2025,CUST-4163,27" Monitor,Electronics,2,516.07,0,1032.14,185.79,1217.93,Wallet,San Francisco,USA,North America,Sarah Miller,E006
202503-00189,3/4/2025,CUST-6105,Wireless Mouse,Accessories,2,143.53,0.15,244,43.92,287.92,Net Banking,San Francisco,USA,North America,Michael Brown,E020
202503-00190,3/20/2025,CUST-2762,Smartwatch,Wearables,4,303.24,0.1,1091.66,196.5,1288.16,Wallet,Bengaluru,India,APAC,Arun Kumar,E041
202503-00191,3/6/2025,CUST-1553,Smartphone 128GB,Electronics,3,1235.71,0.1,3336.42,600.56,3936.98,Net Banking,Mumbai,India,APAC,Asha Verma,E100
202503-00192,3/6/2025,CUST-6286,Noise-Canceling Headphones,Audio,2,162.37,0.1,292.27,52.61,344.88,UPI,Hyderabad,India,APAC,Mei Lin,E033
202503-00193,3/4/2025,CUST-1157,USB-C Hub,Accessories,1,110.35,0.1,99.31,17.88,117.19,Debit Card,Singapore,Singapore,APAC,Asha Verma,E010
202503-00194,3/13/2025,CUST-5646,Smartwatch,Wearables,2,354.18,0.1,637.52,114.75,752.27,Wallet,Bengaluru,India,APAC,Arun Kumar,E048
202503-00195,3/22/2025,CUST-8130,USB-C Hub,Accessories,3,37.74,0.15,96.24,17.32,113.56,Net Banking,Delhi,India,APAC,Mei Lin,E088
202503-00196,3/14/2025,CUST-2953,Laptop 15",Electronics,4,466.61,0.15,1586.47,285.56,1872.03,Debit Card,Dubai,UAE,EMEA,James Wilson,E066
202503-00197,3/10/2025,CUST-1292,Office Chair,Furniture,5,989.4,0,4947,890.46,5837.46,UPI,Hyderabad,India,APAC,Arun Kumar,E021
202503-00198,3/2/2025,CUST-9740,Printer,Office,5,96.43,0,482.15,86.79,568.94,Credit Card,Toronto,Canada,North America,Chris Johnson,E003
202503-00199,3/27/2025,CUST-7800,Standing Desk,Furniture,3,361.71,0,1085.13,195.32,1280.45,Net Banking,Bengaluru,India,APAC,Mei Lin,E015
202503-00200,3/16/2025,CUST-1771,Noise-Canceling Headphones,Audio,3,287.69,0,863.07,155.35,1018.42,UPI,Chennai,India,APAC,Asha Verma,E075
202503-00201,3/8/2025,CUST-1783,External SSD 1TB,Storage,1,93.3,0,93.3,16.79,110.09,Wallet,Sydney,Australia,APAC,Rohit Iyer,E018
202503-00202,3/6/2025,CUST-2442,Mechanical Keyboard,Accessories,3,124.26,0,372.78,67.1,439.88,Wallet,Delhi,India,APAC,Mei Lin,E032
202503-00203,3/29/2025,CUST-1705,Laptop 15",Electronics,1,1902.22,0.1,1712,308.16,2020.16,Wallet,Munich,Germany,EMEA,Liam Schmidt,E046
202503-00204,3/23/2025,CUST-3790,Printer,Office,2,325.05,0.1,585.09,105.32,690.41,Debit Card,Dubai,UAE,EMEA,Olivia Martin,E046
202503-00205,3/21/2025,CUST-8320,Office Chair,Furniture,1,579.15,0.15,492.28,88.61,580.89,Wallet,Toronto,Canada,North America,Michael Brown,E028
202503-00206,3/11/2025,CUST-8908,Mechanical Keyboard,Accessories,1,46.93,0,46.93,8.45,55.38,UPI,Singapore,Singapore,APAC,Rohit Iyer,E012
202503-00207,3/22/2025,CUST-4373,Standing Desk,Furniture,1,186.13,0.05,176.82,31.83,208.65,Credit Card,Kolkata,India,APAC,Arun Kumar,E007
202503-00208,3/27/2025,CUST-7308,Mechanical Keyboard,Accessories,4,24.63,0.1,88.67,15.96,104.63,UPI,Melbourne,Australia,APAC,Rohit Iyer,E084
202503-00209,3/28/2025,CUST-9265,Laptop 15",Electronics,2,554.75,0.15,943.07,169.75,1112.82,Cash on Delivery,Vancouver,Canada,North America,Emily Davis,E068
202503-00210,3/25/2025,CUST-7556,Mechanical Keyboard,Accessories,1,48.9,0.1,44.01,7.92,51.93,Cash on Delivery,Chennai,India,APAC,Rohit Iyer,E058
202503-00211,3/15/2025,CUST-2755,Standing Desk,Furniture,1,331.69,0,331.69,59.7,391.39,Debit Card,San Francisco,USA,North America,Chris Johnson,E085
202503-00212,3/16/2025,CUST-9698,Bluetooth Speaker,Audio,3,128.26,0,384.78,69.26,454.04,Credit Card,Berlin,Germany,EMEA,Olivia Martin,E030
202503-00213,3/7/2025,CUST-3467,Noise-Canceling Headphones,Audio,5,189.41,0.15,804.99,144.9,949.89,UPI,Berlin,Germany,EMEA,James Wilson,E067
202503-00214,3/2/2025,CUST-7267,Standing Desk,Furniture,4,290.66,0.05,1104.51,198.81,1303.32,Cash on Delivery,San Francisco,USA,North America,Sarah Miller,E095
202503-00215,3/17/2025,CUST-8103,Laptop 15",Electronics,1,1345.74,0,1345.74,242.23,1587.97,Debit Card,Chennai,India,APAC,Asha Verma,E065
202503-00216,3/29/2025,CUST-1584,Smartwatch,Wearables,3,204.16,0.1,551.23,99.22,650.45,Debit Card,Munich,Germany,EMEA,Olivia Martin,E033
202503-00217,3/13/2025,CUST-2659,Mechanical Keyboard,Accessories,3,79.32,0.05,226.06,40.69,266.75,UPI,London,UK,EMEA,Liam Schmidt,E081
202503-00218,3/24/2025,CUST-1050,Laptop 15",Electronics,2,1080.99,0,2161.98,389.16,2551.14,Net Banking,London,UK,EMEA,Sofia Rossi,E094
202503-00219,3/6/2025,CUST-6162,Office Chair,Furniture,1,266.65,0.15,226.65,40.8,267.45,Debit Card,Mumbai,India,APAC,Arun Kumar,E053
202503-00220,3/14/2025,CUST-6473,Laptop 13",Electronics,2,1952.59,0,3905.18,702.93,4608.11,Debit Card,Mumbai,India,APAC,Mei Lin,E006
202503-00221,3/16/2025,CUST-1016,Bluetooth Speaker,Audio,2,204.85,0,409.7,73.75,483.45,Cash on Delivery,London,UK,EMEA,Sofia Rossi,E034
202503-00222,3/17/2025,CUST-9243,Wireless Mouse,Accessories,2,118.54,0.1,213.37,38.41,251.78,Net Banking,Toronto,Canada,North America,Michael Brown,E095
202503-00223,3/18/2025,CUST-5216,Office Chair,Furniture,4,343.11,0.1,1235.2,222.34,1457.54,UPI,Manchester,UK,EMEA,Olivia Martin,E085
202503-00224,3/4/2025,CUST-5422,Office Chair,Furniture,5,760.83,0.15,3233.53,582.04,3815.57,Debit Card,Hyderabad,India,APAC,Mei Lin,E024
202503-00225,3/16/2025,CUST-1506,Mechanical Keyboard,Accessories,5,113.74,0,568.7,102.37,671.07,UPI,Kolkata,India,APAC,Asha Verma,E039
202503-00226,3/7/2025,CUST-7189,Office Chair,Furniture,1,969.6,0,969.6,174.53,1144.13,Wallet,Singapore,Singapore,APAC,Arun Kumar,E074
202503-00227,3/31/2025,CUST-9632,Wireless Mouse,Accessories,3,137.45,0.1,371.11,66.8,437.91,Net Banking,Dubai,UAE,EMEA,Olivia Martin,E045
202503-00228,3/31/2025,CUST-5526,27" Monitor,Electronics,2,226.03,0.1,406.85,73.23,480.08,Cash on Delivery,Chennai,India,APAC,Arun Kumar,E080
202503-00229,3/26/2025,CUST-8455,Smartwatch,Wearables,3,229.97,0,689.91,124.18,814.09,Net Banking,Hyderabad,India,APAC,Arun Kumar,E028
202503-00230,3/22/2025,CUST-3461,Smartphone 128GB,Electronics,3,1304.02,0,3912.06,704.17,4616.23,UPI,Toronto,Canada,North America,Michael Brown,E069
202503-00231,3/3/2025,CUST-5828,Laptop 13",Electronics,4,225.76,0,903.04,162.55,1065.59,Credit Card,Toronto,Canada,North America,Michael Brown,E077
202503-00232,3/1/2025,CUST-8050,USB-C Hub,Accessories,1,16.99,0.1,15.29,2.75,18.04,Cash on Delivery,Singapore,Singapore,APAC,Rohit Iyer,E042
202503-00233,3/31/2025,CUST-2409,Standing Desk,Furniture,3,245.53,0,736.59,132.59,869.18,Net Banking,Dubai,UAE,EMEA,James Wilson,E080
202503-00234,3/10/2025,CUST-4585,Laptop 13",Electronics,4,1875.93,0.15,6378.16,1148.07,7526.23,Net Banking,Munich,Germany,EMEA,James Wilson,E097
202503-00235,3/29/2025,CUST-5280,Printer,Office,3,330.76,0.15,843.44,151.82,995.26,Wallet,Manchester,UK,EMEA,Sofia Rossi,E016
202503-00236,3/22/2025,CUST-4268,27" Monitor,Electronics,2,920.18,0.1,1656.32,298.14,1954.46,Credit Card,London,UK,EMEA,Olivia Martin,E055
202503-00237,3/18/2025,CUST-4004,Noise-Canceling Headphones,Audio,4,65.54,0.1,235.94,42.47,278.41,Cash on Delivery,Berlin,Germany,EMEA,Olivia Martin,E020
202503-00238,3/12/2025,CUST-8006,Bluetooth Speaker,Audio,4,385.74,0,1542.96,277.73,1820.69,Net Banking,Bengaluru,India,APAC,Rohit Iyer,E013
202503-00239,3/20/2025,CUST-5954,Webcam HD,Accessories,2,91.25,0.1,164.25,29.56,193.81,Credit Card,Munich,Germany,EMEA,Sofia Rossi,E060
202503-00240,3/13/2025,CUST-1097,Bluetooth Speaker,Audio,5,200.28,0,1001.4,180.25,1181.65,UPI,Chennai,India,APAC,Mei Lin,E002
202503-00241,3/20/2025,CUST-2595,External SSD 1TB,Storage,3,195.71,0,587.13,105.68,692.81,Credit Card,Chennai,India,APAC,Asha Verma,E009
202503-00242,3/23/2025,CUST-4359,Smartphone 128GB,Electronics,2,1189.79,0,2379.58,428.32,2807.9,Debit Card,New York,USA,North America,Emily Davis,E003
202503-00243,3/10/2025,CUST-6093,Standing Desk,Furniture,1,828.94,0,828.94,149.21,978.15,Debit Card,Chennai,India,APAC,Asha Verma,E057
202503-00244,3/1/2025,CUST-3507,Smartwatch,Wearables,1,350.31,0,350.31,63.06,413.37,Net Banking,Mumbai,India,APAC,Arun Kumar,E044
202503-00245,3/13/2025,CUST-1911,Printer,Office,1,205.97,0.05,195.67,35.22,230.89,Debit Card,Singapore,Singapore,APAC,Mei Lin,E016
202503-00246,3/27/2025,CUST-8194,External SSD 1TB,Storage,5,89.57,0,447.85,80.61,528.46,Debit Card,Hyderabad,India,APAC,Rohit Iyer,E082
202503-00247,3/6/2025,CUST-9380,Standing Desk,Furniture,5,296.31,0.1,1333.39,240.01,1573.4,Wallet,Chennai,India,APAC,Arun Kumar,E095
202503-00248,3/12/2025,CUST-5508,Noise-Canceling Headphones,Audio,4,288.13,0.15,979.64,176.34,1155.98,Net Banking,Hyderabad,India,APAC,Asha Verma,E035
202503-00249,3/10/2025,CUST-8488,Laptop 15",Electronics,5,870.44,0,4352.2,783.4,5135.6,Wallet,Melbourne,Australia,APAC,Asha Verma,E087
202503-00250,3/30/2025,CUST-6811,Wireless Mouse,Accessories,4,133.54,0,534.16,96.15,630.31,Debit Card,Berlin,Germany,EMEA,Sofia Rossi,E028
202503-00251,3/12/2025,CUST-9602,Noise-Canceling Headphones,Audio,5,53.22,0,266.1,47.9,314,UPI,Dubai,UAE,EMEA,Liam Schmidt,E066
202503-00252,3/15/2025,CUST-3294,27" Monitor,Electronics,3,1858.43,0.15,4739,853.02,5592.02,Net Banking,Toronto,Canada,North America,Emily Davis,E008
202503-00253,3/19/2025,CUST-9306,Webcam HD,Accessories,5,46.29,0,231.45,41.66,273.11,Cash on Delivery,Dubai,UAE,EMEA,Liam Schmidt,E092
202503-00254,3/19/2025,CUST-7615,Laptop 15",Electronics,1,204.62,0,204.62,36.83,241.45,Debit Card,Chennai,India,APAC,Asha Verma,E056
202503-00255,3/16/2025,CUST-8805,USB-C Hub,Accessories,2,147.39,0,294.78,53.06,347.84,Wallet,New York,USA,North America,Chris Johnson,E009
202503-00256,3/29/2025,CUST-3850,Standing Desk,Furniture,4,785.12,0,3140.48,565.29,3705.77,Credit Card,San Francisco,USA,North America,Chris Johnson,E010
202503-00257,3/2/2025,CUST-2194,Bluetooth Speaker,Audio,3,254.42,0,763.26,137.39,900.65,Debit Card,Manchester,UK,EMEA,James Wilson,E089
202503-00258,3/23/2025,CUST-8364,Noise-Canceling Headphones,Audio,2,395.88,0.05,752.17,135.39,887.56,Debit Card,San Francisco,USA,North America,Sarah Miller,E034
202503-00259,3/15/2025,CUST-5687,Mechanical Keyboard,Accessories,2,113.9,0.05,216.41,38.95,255.36,Credit Card,Dubai,UAE,EMEA,James Wilson,E064
202503-00260,3/21/2025,CUST-2576,Mechanical Keyboard,Accessories,1,123.4,0,123.4,22.21,145.61,UPI,Sydney,Australia,APAC,Asha Verma,E088
202503-00261,3/11/2025,CUST-4036,Office Chair,Furniture,5,556.63,0,2783.15,500.97,3284.12,Cash on Delivery,Toronto,Canada,North America,Michael Brown,E080
202503-00262,3/12/2025,CUST-3258,Webcam HD,Accessories,1,71.44,0,71.44,12.86,84.3,Credit Card,Dubai,UAE,EMEA,James Wilson,E005
202503-00263,3/5/2025,CUST-9474,27" Monitor,Electronics,1,368.17,0.1,331.35,59.64,390.99,Credit Card,New York,USA,North America,Michael Brown,E024
202503-00264,3/30/2025,CUST-5118,Noise-Canceling Headphones,Audio,3,55.14,0,165.42,29.78,195.2,UPI,Bengaluru,India,APAC,Rohit Iyer,E015
202503-00265,3/28/2025,CUST-9482,Printer,Office,5,290.02,0,1450.1,261.02,1711.12,Cash on Delivery,Chennai,India,APAC,Arun Kumar,E070
202503-00266,3/30/2025,CUST-5309,Office Chair,Furniture,1,148.4,0.05,140.98,25.38,166.36,UPI,Delhi,India,APAC,Rohit Iyer,E096
202503-00267,3/7/2025,CUST-9963,External SSD 1TB,Storage,3,281.8,0,845.4,152.17,997.57,Credit Card,New York,USA,North America,Sarah Miller,E006
202503-00268,3/3/2025,CUST-1579,USB-C Hub,Accessories,1,142.99,0,142.99,25.74,168.73,Cash on Delivery,Toronto,Canada,North America,Emily Davis,E023
202503-00269,3/9/2025,CUST-1683,Laptop 15",Electronics,1,1068.7,0.1,961.83,173.13,1134.96,Net Banking,Toronto,Canada,North America,Michael Brown,E073
202503-00270,3/26/2025,CUST-4731,Laptop 13",Electronics,1,198.75,0,198.75,35.77,234.52,Debit Card,Singapore,Singapore,APAC,Arun Kumar,E005
202503-00271,3/22/2025,CUST-1296,Smartphone 128GB,Electronics,4,246.46,0,985.84,177.45,1163.29,Wallet,Hyderabad,India,APAC,Arun Kumar,E001
202503-00272,3/23/2025,CUST-7993,Smartphone 128GB,Electronics,2,363.83,0.1,654.89,117.88,772.77,UPI,Kolkata,India,APAC,Mei Lin,E028
202503-00273,3/14/2025,CUST-1949,Mechanical Keyboard,Accessories,2,22.88,0.15,38.9,7,45.9,Wallet,Singapore,Singapore,APAC,Asha Verma,E029
202503-00274,3/26/2025,CUST-1244,External SSD 1TB,Storage,2,255.03,0.05,484.56,87.22,571.78,Net Banking,Pune,India,APAC,Mei Lin,E087
202503-00275,3/2/2025,CUST-6146,USB-C Hub,Accessories,5,101.73,0.1,457.79,82.4,540.19,Debit Card,Munich,Germany,EMEA,Olivia Martin,E018
202503-00276,3/22/2025,CUST-3005,Office Chair,Furniture,1,187.21,0,187.21,33.7,220.91,Debit Card,Toronto,Canada,North America,Michael Brown,E012
202503-00277,3/29/2025,CUST-4609,Bluetooth Speaker,Audio,3,378.33,0,1134.99,204.3,1339.29,UPI,New York,USA,North America,Michael Brown,E057
202503-00278,3/11/2025,CUST-9870,Smartphone 128GB,Electronics,1,249.9,0,249.9,44.98,294.88,Wallet,Toronto,Canada,North America,Michael Brown,E010
202503-00279,3/3/2025,CUST-4335,Printer,Office,2,433.4,0.1,780.12,140.42,920.54,Wallet,Singapore,Singapore,APAC,Rohit Iyer,E012
202503-00280,3/4/2025,CUST-7101,Standing Desk,Furniture,2,151.56,0.15,257.65,46.38,304.03,Wallet,Melbourne,Australia,APAC,Asha Verma,E046
202503-00281,3/1/2025,CUST-9174,External SSD 1TB,Storage,1,124.87,0.1,112.38,20.23,132.61,Credit Card,Delhi,India,APAC,Mei Lin,E080
202503-00282,3/28/2025,CUST-7290,Bluetooth Speaker,Audio,1,349.23,0,349.23,62.86,412.09,Debit Card,Kolkata,India,APAC,Arun Kumar,E090
202503-00283,3/6/2025,CUST-8062,Smartphone 128GB,Electronics,1,1371.74,0.1,1234.57,222.22,1456.79,Credit Card,Manchester,UK,EMEA,Liam Schmidt,E095
202503-00284,3/26/2025,CUST-4547,Webcam HD,Accessories,1,57.73,0,57.73,10.39,68.12,Net Banking,Sydney,Australia,APAC,Asha Verma,E085
202503-00285,3/26/2025,CUST-2789,Smartphone 128GB,Electronics,4,1912.08,0,7648.32,1376.7,9025.02,UPI,Singapore,Singapore,APAC,Arun Kumar,E099
202503-00286,3/14/2025,CUST-9501,27" Monitor,Electronics,2,1926.56,0.05,3660.46,658.88,4319.34,Debit Card,Mumbai,India,APAC,Mei Lin,E028
202503-00287,3/26/2025,CUST-5495,Laptop 15",Electronics,2,1576.98,0.15,2680.87,482.56,3163.43,Credit Card,San Francisco,USA,North America,Michael Brown,E093
202503-00288,3/9/2025,CUST-5104,Webcam HD,Accessories,5,11.73,0.1,52.79,9.5,62.29,UPI,Pune,India,APAC,Arun Kumar,E020
202503-00289,3/15/2025,CUST-1282,Bluetooth Speaker,Audio,1,202.58,0,202.58,36.46,239.04,Net Banking,Singapore,Singapore,APAC,Rohit Iyer,E073
202503-00290,3/14/2025,CUST-1959,Smartwatch,Wearables,1,223.75,0,223.75,40.27,264.02,UPI,Bengaluru,India,APAC,Arun Kumar,E099
202503-00291,3/6/2025,CUST-5227,Webcam HD,Accessories,3,46.34,0.05,132.07,23.77,155.84,Wallet,Pune,India,APAC,Rohit Iyer,E074
202503-00292,3/28/2025,CUST-1812,Mechanical Keyboard,Accessories,1,101.64,0.15,86.39,15.55,101.94,Cash on Delivery,Manchester,UK,EMEA,James Wilson,E067
202503-00293,3/18/2025,CUST-4734,Laptop 13",Electronics,3,1954.27,0.1,5276.53,949.78,6226.31,Cash on Delivery,Delhi,India,APAC,Rohit Iyer,E064
202503-00294,3/12/2025,CUST-2788,Laptop 15",Electronics,5,971.05,0.05,4612.49,830.25,5442.74,Debit Card,Manchester,UK,EMEA,Liam Schmidt,E007
202503-00295,3/27/2025,CUST-7815,Laptop 15",Electronics,4,1770.33,0.1,6373.19,1147.17,7520.36,Cash on Delivery,Berlin,Germany,EMEA,Liam Schmidt,E028
202503-00296,3/14/2025,CUST-7139,Bluetooth Speaker,Audio,3,260.11,0,780.33,140.46,920.79,UPI,Hyderabad,India,APAC,Asha Verma,E100
202503-00297,3/4/2025,CUST-4464,Webcam HD,Accessories,3,81.51,0,244.53,44.02,288.55,Cash on Delivery,Dubai,UAE,EMEA,Liam Schmidt,E079
202503-00298,3/31/2025,CUST-4520,Noise-Canceling Headphones,Audio,5,42.06,0,210.3,37.85,248.15,Net Banking,Bengaluru,India,APAC,Asha Verma,E087
202503-00299,3/31/2025,CUST-4679,Smartwatch,Wearables,5,598.86,0,2994.3,538.97,3533.27,Wallet,Sydney,Australia,APAC,Asha Verma,E048
202503-00300,3/28/2025,CUST-9646,Webcam HD,Accessories,1,94.99,0,94.99,17.1,112.09,Cash on Delivery,Melbourne,Australia,APAC,Mei Lin,E085
202503-00301,3/9/2025,CUST-4195,External SSD 1TB,Storage,5,130.34,0.05,619.12,111.44,730.56,UPI,New York,USA,North America,Sarah Miller,E075
202503-00302,3/11/2025,CUST-2890,Standing Desk,Furniture,2,511.61,0,1023.22,184.18,1207.4,Net Banking,Berlin,Germany,EMEA,James Wilson,E042
202503-00303,3/12/2025,CUST-9284,Laptop 15",Electronics,3,1358.66,0,4075.98,733.68,4809.66,Net Banking,Sydney,Australia,APAC,Rohit Iyer,E036
202503-00304,3/19/2025,CUST-3052,Printer,Office,5,182.88,0,914.4,164.59,1078.99,Wallet,Dubai,UAE,EMEA,Sofia Rossi,E076
202503-00305,3/20/2025,CUST-5264,Webcam HD,Accessories,3,57.82,0.15,147.44,26.54,173.98,Net Banking,Vancouver,Canada,North America,Emily Davis,E037
202503-00306,3/19/2025,CUST-9096,Office Chair,Furniture,2,911.89,0,1823.78,328.28,2152.06,Credit Card,Pune,India,APAC,Asha Verma,E001
202503-00307,3/14/2025,CUST-5315,Webcam HD,Accessories,5,109.59,0,547.95,98.63,646.58,Debit Card,Delhi,India,APAC,Arun Kumar,E084
202503-00308,3/1/2025,CUST-3735,Laptop 15",Electronics,2,1102.56,0.15,1874.35,337.38,2211.73,Net Banking,Berlin,Germany,EMEA,Sofia Rossi,E046
202503-00309,3/13/2025,CUST-4955,Standing Desk,Furniture,3,224.75,0,674.25,121.36,795.61,UPI,Dubai,UAE,EMEA,James Wilson,E068
202503-00310,3/24/2025,CUST-1741,Laptop 15",Electronics,3,1907.35,0,5722.05,1029.97,6752.02,Wallet,Melbourne,Australia,APAC,Arun Kumar,E084
202503-00311,3/10/2025,CUST-8816,Standing Desk,Furniture,2,765.43,0,1530.86,275.55,1806.41,Cash on Delivery,Vancouver,Canada,North America,Chris Johnson,E061
202503-00312,3/5/2025,CUST-1127,Smartwatch,Wearables,5,272.33,0,1361.65,245.1,1606.75,Net Banking,Manchester,UK,EMEA,Olivia Martin,E010
202503-00313,3/6/2025,CUST-9334,Standing Desk,Furniture,5,365.78,0,1828.9,329.2,2158.1,Debit Card,London,UK,EMEA,Olivia Martin,E003
202503-00314,3/11/2025,CUST-1791,Smartwatch,Wearables,5,546.6,0.15,2323.05,418.15,2741.2,UPI,Manchester,UK,EMEA,Olivia Martin,E094
202503-00315,3/11/2025,CUST-3923,Wireless Mouse,Accessories,1,123.96,0,123.96,22.31,146.27,Wallet,Kolkata,India,APAC,Arun Kumar,E006
202503-00316,3/17/2025,CUST-5558,Smartwatch,Wearables,5,243.47,0.05,1156.48,208.17,1364.65,Credit Card,London,UK,EMEA,Liam Schmidt,E016
202503-00317,3/16/2025,CUST-8191,Mechanical Keyboard,Accessories,2,50.39,0,100.78,18.14,118.92,Cash on Delivery,Chennai,India,APAC,Rohit Iyer,E079
202503-00318,3/22/2025,CUST-5565,Wireless Mouse,Accessories,1,38.96,0,38.96,7.01,45.97,Debit Card,Mumbai,India,APAC,Asha Verma,E063
202503-00319,3/31/2025,CUST-9844,Smartphone 128GB,Electronics,2,162.33,0,324.66,58.44,383.1,Credit Card,Berlin,Germany,EMEA,Sofia Rossi,E060
202503-00320,3/10/2025,CUST-7987,Standing Desk,Furniture,4,578.39,0,2313.56,416.44,2730,UPI,Chennai,India,APAC,Asha Verma,E019
202503-00321,3/15/2025,CUST-8082,Bluetooth Speaker,Audio,3,62.14,0.1,167.78,30.2,197.98,Wallet,Chennai,India,APAC,Mei Lin,E060
202503-00322,3/26/2025,CUST-2295,Standing Desk,Furniture,2,760.08,0.1,1368.14,246.27,1614.41,UPI,Melbourne,Australia,APAC,Asha Verma,E079
202503-00323,3/23/2025,CUST-6157,Printer,Office,1,262.02,0,262.02,47.16,309.18,Cash on Delivery,Manchester,UK,EMEA,Sofia Rossi,E045
202503-00324,3/27/2025,CUST-1583,Office Chair,Furniture,1,336.4,0.05,319.58,57.52,377.1,Wallet,Kolkata,India,APAC,Mei Lin,E079
202503-00325,3/16/2025,CUST-3481,Bluetooth Speaker,Audio,2,301.42,0.05,572.7,103.09,675.79,Wallet,Bengaluru,India,APAC,Rohit Iyer,E029
202503-00326,3/1/2025,CUST-8115,Laptop 15",Electronics,4,1181.81,0.05,4490.88,808.36,5299.24,Credit Card,Sydney,Australia,APAC,Mei Lin,E081
202503-00327,3/20/2025,CUST-7230,Office Chair,Furniture,5,326.55,0.05,1551.11,279.2,1830.31,UPI,New York,USA,North America,Michael Brown,E032
202503-00328,3/22/2025,CUST-8947,Bluetooth Speaker,Audio,4,251.2,0.1,904.32,162.78,1067.1,Credit Card,New York,USA,North America,Chris Johnson,E052
202503-00329,3/31/2025,CUST-5706,Noise-Canceling Headphones,Audio,4,150.4,0,601.6,108.29,709.89,Credit Card,Pune,India,APAC,Arun Kumar,E093
202503-00330,3/31/2025,CUST-6224,Office Chair,Furniture,1,425.87,0.05,404.58,72.82,477.4,Net Banking,Toronto,Canada,North America,Sarah Miller,E015
202503-00331,3/22/2025,CUST-4847,Laptop 13",Electronics,3,645.66,0.15,1646.43,296.36,1942.79,Credit Card,Singapore,Singapore,APAC,Mei Lin,E095
